loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,post_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
32,3,3,5,0,0,0,0.00586764198760857,2,0,2,0.6,3355,671,2821,25,5,3,n,"src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/InterfaceMethodRefCPInfo.java"
31,30,42,22,2,1,0,0.0184654679204889,8,7,1,0.272727272727273,3578,162,1127,0,22,6,n,"src/main/org/apache/tools/ant/taskdefs/optional/Script.java"
24,15,7,7,3,1,0,0.00207517374234977,2,0,2,0.714285714285714,1978,282,1055,0,7,0,n,"src/main/org/apache/tools/ant/taskdefs/rmic/ForkingSunRmic.java"
131,128,20,23,2,1,0,0.0122785980436798,5,4,1,0.826086956521739,3441,149,1367,0,23,9,n,"src/main/org/apache/tools/ant/taskdefs/optional/ejb/DescriptorHandler.java"
0,0,0,1,0,0,0,0.000341868472168949,1,0,1,1,2441,2441,2441,2441,1,1,n,"proposal/xdocs/src/org/apache/ant/xdoclet/TaskDefPropertiesSubTask.java"
59,37,4,8,2,2,0,0.00157400088790688,3,1,2,0.5,3335,416,1104,97,8,1,n,"src/main/org/apache/tools/ant/util/GlobPatternMapper.java"
283,198,68,24,3,2,0,0.00608273557066087,5,3,2,0.458333333333333,2431,101,749,0,24,1,n,"src/main/org/apache/tools/ant/types/PropertySet.java"
6,0,0,1,0,0,0,0.000267630221853081,1,0,1,1,418,418,418,418,1,0,n,"src/main/org/apache/tools/ant/types/resources/LogOutputResource.java"
268,224,60,33,1,1,1,0.0278407804910043,9,8,1,0.606060606060606,3455,104,952,0,33,11,y,"src/main/org/apache/tools/ant/types/Commandline.java"
138,108,40,14,1,1,0,0.00659757033180984,6,4,2,0.5,3196,228,1749,0,14,6,n,"src/main/org/apache/tools/ant/taskdefs/RecorderEntry.java"
24,0,0,1,0,0,0,0.000144546665410288,1,0,1,1,129,129,129,129,1,0,n,"src/main/org/apache/tools/ant/util/SplitClassLoader.java"
25,0,0,1,0,0,0,0,1,0,1,1,1018,1018,1018,1018,0,0,n,"src/main/org/apache/tools/ant/helper/IgnoreDependenciesExecutor.java"
9,0,0,1,0,0,0,0.000125112499516919,1,0,1,1,1689,1689,1689,1689,0,0,n,"src/main/org/apache/tools/ant/taskdefs/condition/IsFailure.java"
51,53,7,12,0,0,1,0.00592958532411256,6,5,1,0.333333333333333,3323,276,1150,4,7,4,y,"src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Submit.java"
375,12,12,2,0,0,0,0.000144546665410288,1,0,1,1,129,64,129,0,1,0,n,"src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTask.java"
6,4,41,4,1,1,0,0.00562710418866377,2,0,2,0.5,3355,838,2917,72,4,1,n,"src/main/org/apache/tools/ant/taskdefs/optional/depend/ClassFileUtils.java"
63,28,63,7,1,1,0,0.00115026522822731,3,0,3,0.428571428571429,1497,213,668,0,7,0,n,"src/main/org/apache/tools/ant/types/resources/JavaResource.java"
9,1,1,2,0,0,0,0.000339262177839954,1,0,1,1,2037,1018,2033,4,2,0,n,"src/main/org/apache/tools/ant/dispatch/DispatchTask.java"
57,47,14,8,0,0,0,0.006302529078913,4,1,3,0.375,3323,415,2473,0,7,7,n,"src/main/org/apache/tools/ant/util/regexp/JakartaRegexpMatcher.java"
145,157,20,56,4,2,1,0.0832029755837044,14,13,1,0.339285714285714,3643,65,360,0,56,12,y,"src/main/org/apache/tools/ant/Target.java"
